Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Ilman lämpötila (degC)
2019,11,19,00:40,UTC,1021,100,6.4
2019,11,19,00:50,UTC,1020.9,100,6.3
2019,11,19,01:00,UTC,1020.8,100,6.3
2019,11,19,01:10,UTC,1020.7,100,6.3
2019,11,19,01:20,UTC,1020.8,100,6.3
2019,11,19,01:30,UTC,1020.8,100,6.4
2019,11,19,01:40,UTC,1020.8,100,6.4
2019,11,19,01:50,UTC,1020.9,100,6.4
2019,11,19,02:00,UTC,1020.9,100,6.4
2019,11,19,02:10,UTC,1020.9,100,6.4
2019,11,19,02:20,UTC,1020.8,100,6.4
2019,11,19,02:30,UTC,1020.6,100,6.5
2019,11,19,02:40,UTC,1020.6,100,6.5
2019,11,19,02:50,UTC,1020.5,100,6.4
2019,11,19,03:00,UTC,1020.5,100,6.5
2019,11,19,03:10,UTC,1020.3,100,6.5
2019,11,19,03:20,UTC,1020.4,100,6.5
2019,11,19,03:30,UTC,1020.5,100,6.6
2019,11,19,03:40,UTC,1020.5,100,6.5
2019,11,19,03:50,UTC,1020.5,100,6.5
2019,11,19,04:00,UTC,1020.5,100,6.5
2019,11,19,04:10,UTC,1020.5,100,6.6
2019,11,19,04:20,UTC,1020.5,100,6.5
2019,11,19,04:30,UTC,1020.4,100,6.5
2019,11,19,04:40,UTC,1020.4,100,6.5
2019,11,19,04:50,UTC,1020.4,100,6.6
2019,11,19,05:00,UTC,1020.5,100,6.7
2019,11,19,05:10,UTC,1020.5,100,6.7
2019,11,19,05:20,UTC,1020.4,100,6.7
2019,11,19,05:30,UTC,1020.5,100,6.8
2019,11,19,05:40,UTC,1020.7,99,6.9
2019,11,19,05:50,UTC,1020.7,98,6.9
2019,11,19,06:00,UTC,1020.8,98,6.9
2019,11,19,06:10,UTC,1020.8,97,6.8
2019,11,19,06:20,UTC,1020.7,98,6.6
2019,11,19,06:30,UTC,1020.7,97,6.6
2019,11,19,06:40,UTC,1020.7,97,6.5
2019,11,19,06:50,UTC,1020.9,98,6.5
2019,11,19,07:00,UTC,1021.1,98,6.5
2019,11,19,07:10,UTC,1021.1,97,6.5
2019,11,19,07:20,UTC,1021.3,96,6.5
2019,11,19,07:30,UTC,1021.3,96,6.5
2019,11,19,07:40,UTC,1021.4,97,6.4
2019,11,19,07:50,UTC,1021.4,98,6.4
2019,11,19,08:00,UTC,1021.5,97,6.6
2019,11,19,08:10,UTC,1021.5,96,6.6
2019,11,19,08:20,UTC,1021.5,96,6.6
2019,11,19,08:30,UTC,1021.6,94,6.6
2019,11,19,08:40,UTC,1021.6,94,6.6
2019,11,19,08:50,UTC,1021.6,94,6.6
2019,11,19,09:00,UTC,1021.7,94,6.6
2019,11,19,09:10,UTC,1021.7,94,6.6
2019,11,19,09:20,UTC,1021.7,94,6.7
2019,11,19,09:30,UTC,1021.8,94,6.7
2019,11,19,09:40,UTC,1021.8,93,6.7
2019,11,19,09:50,UTC,1021.9,93,6.7
2019,11,19,10:00,UTC,1021.9,93,6.7
2019,11,19,10:10,UTC,1021.9,93,6.7
2019,11,19,10:20,UTC,1021.8,93,6.7
2019,11,19,10:30,UTC,1021.7,94,6.6
2019,11,19,10:40,UTC,1021.7,93,6.6
2019,11,19,10:50,UTC,1021.9,92,6.8
2019,11,19,11:00,UTC,1022.3,92,6.8
2019,11,19,11:10,UTC,1022.3,92,6.7
2019,11,19,11:20,UTC,1022.3,93,6.5
2019,11,19,11:30,UTC,1022.3,94,6.4
2019,11,19,11:40,UTC,1022.4,95,6.4
2019,11,19,11:50,UTC,1022.5,96,6.3
2019,11,19,12:00,UTC,1022.5,98,6.1
2019,11,19,12:10,UTC,1022.4,99,6.1
2019,11,19,12:20,UTC,1022.5,98,6.2
2019,11,19,12:30,UTC,1022.6,98,6.2
2019,11,19,12:40,UTC,1022.6,97,6.2
2019,11,19,12:50,UTC,1022.8,97,6.2
2019,11,19,13:00,UTC,1022.9,97,6.2
2019,11,19,13:10,UTC,1022.9,96,6.3
2019,11,19,13:20,UTC,1023,96,6.3
2019,11,19,13:30,UTC,1023.1,96,6.3
2019,11,19,13:40,UTC,1023.1,96,6.3
2019,11,19,13:50,UTC,1023.2,97,6.3
2019,11,19,14:00,UTC,1023.2,97,6.2
2019,11,19,14:10,UTC,1023,99,6.1
2019,11,19,14:20,UTC,1023.1,99,6.1
2019,11,19,14:30,UTC,1023,100,6
2019,11,19,14:40,UTC,1023.2,99,6.2
2019,11,19,14:50,UTC,1023.3,99,6.2
2019,11,19,15:00,UTC,1023.3,99,6.2
2019,11,19,15:10,UTC,1023.5,99,6.2
2019,11,19,15:20,UTC,1023.6,99,6.1
2019,11,19,15:30,UTC,1023.6,99,6.1
2019,11,19,15:40,UTC,1023.7,100,6.1
2019,11,19,15:50,UTC,1023.8,100,5.9
2019,11,19,16:00,UTC,1023.7,100,5.9
2019,11,19,16:10,UTC,1023.9,100,6
2019,11,19,16:20,UTC,1024,100,6.1
2019,11,19,16:30,UTC,1024,99,6.1
2019,11,19,16:40,UTC,1024.1,99,6.1
2019,11,19,16:50,UTC,1024.1,99,6.1
2019,11,19,17:00,UTC,1024.1,99,6.1
2019,11,19,17:10,UTC,1024.2,99,6.1
2019,11,19,17:20,UTC,1024.2,98,6.2
2019,11,19,17:30,UTC,1024.3,99,6.1
2019,11,19,17:40,UTC,1024.3,99,6.1
2019,11,19,17:50,UTC,1024.3,99,6.1
2019,11,19,18:00,UTC,1024.2,99,6.1
2019,11,19,18:10,UTC,1024.2,99,6.1
2019,11,19,18:20,UTC,1024.2,100,6.1
2019,11,19,18:30,UTC,1024.2,100,6
2019,11,19,18:40,UTC,1024.3,100,5.9
2019,11,19,18:50,UTC,1024.3,100,5.9
2019,11,19,19:00,UTC,1024.5,100,5.9
2019,11,19,19:10,UTC,1024.6,100,5.9
2019,11,19,19:20,UTC,1024.6,100,5.9
2019,11,19,19:30,UTC,1024.6,100,5.9
2019,11,19,19:40,UTC,1024.6,100,5.9
2019,11,19,19:50,UTC,1024.6,100,5.9
2019,11,19,20:00,UTC,1024.7,100,5.9
2019,11,19,20:10,UTC,1024.7,100,5.9
2019,11,19,20:20,UTC,1024.8,100,5.9
2019,11,19,20:30,UTC,1024.9,100,5.9
2019,11,19,20:40,UTC,1025,100,5.9
2019,11,19,20:50,UTC,1025.1,100,5.9
2019,11,19,21:00,UTC,1025.1,100,5.9
2019,11,19,21:10,UTC,1025.1,100,5.8
2019,11,19,21:20,UTC,1025.3,100,5.8
2019,11,19,21:30,UTC,1025.4,100,5.7
2019,11,19,21:40,UTC,1025.5,100,5.8
2019,11,19,21:50,UTC,1025.6,100,5.7
2019,11,19,22:00,UTC,1025.7,100,5.7
2019,11,19,22:10,UTC,1025.8,100,5.6
2019,11,19,22:20,UTC,1025.9,100,5.5
2019,11,19,22:30,UTC,1025.9,100,5.4
2019,11,19,22:40,UTC,1025.9,100,5.3
2019,11,19,22:50,UTC,1026,100,5.4
2019,11,19,23:00,UTC,1026,100,5.3
2019,11,19,23:10,UTC,1026,99,5.4
2019,11,19,23:20,UTC,1026,100,5.4
2019,11,19,23:30,UTC,1026.1,100,5.3
2019,11,19,23:40,UTC,1026,100,5.3
2019,11,19,23:50,UTC,1025.9,100,5.2
2019,11,20,00:00,UTC,1025.9,100,5.2
2019,11,20,00:10,UTC,1025.9,100,5.2
2019,11,20,00:20,UTC,1026.1,100,5.1
2019,11,20,00:30,UTC,1026.2,100,5.1
2019,11,20,00:40,UTC,1026.2,100,5
2019,11,20,00:50,UTC,1026.2,100,4.9
2019,11,20,01:00,UTC,1026.3,100,4.9
2019,11,20,01:10,UTC,1026.4,100,4.9
2019,11,20,01:20,UTC,1026.4,100,5
2019,11,20,01:30,UTC,1026.5,100,5
2019,11,20,01:40,UTC,1026.6,100,5
2019,11,20,01:50,UTC,1026.7,100,5.1
2019,11,20,02:00,UTC,1026.7,100,5.1
2019,11,20,02:10,UTC,1026.8,100,5.1
2019,11,20,02:20,UTC,1026.8,100,5.2
2019,11,20,02:30,UTC,1026.8,100,5.2
2019,11,20,02:40,UTC,1026.9,100,5.2
2019,11,20,02:50,UTC,1027,100,5.2
2019,11,20,03:00,UTC,1027,100,5.2
2019,11,20,03:10,UTC,1027,100,5.2
2019,11,20,03:20,UTC,1027.1,100,5.2
2019,11,20,03:30,UTC,1027.2,100,5.3
2019,11,20,03:40,UTC,1027.2,100,5.4
2019,11,20,03:50,UTC,1027.3,100,5.4
2019,11,20,04:00,UTC,1027.3,100,5.4
2019,11,20,04:10,UTC,1027.4,100,5.4
2019,11,20,04:20,UTC,1027.5,100,5.4
2019,11,20,04:30,UTC,1027.6,100,5.4
2019,11,20,04:40,UTC,1027.6,100,5.4
2019,11,20,04:50,UTC,1027.6,100,5.4
2019,11,20,05:00,UTC,1027.7,100,5.4
2019,11,20,05:10,UTC,1027.8,100,5.4
2019,11,20,05:20,UTC,1027.9,100,5.5
2019,11,20,05:30,UTC,1027.9,100,5.5
2019,11,20,05:40,UTC,1028.1,100,5.5
2019,11,20,05:50,UTC,1028.2,100,5.6
2019,11,20,06:00,UTC,1028.2,100,5.6
2019,11,20,06:10,UTC,1028.3,100,5.6
2019,11,20,06:20,UTC,1028.4,100,5.6
2019,11,20,06:30,UTC,1028.5,100,5.6
2019,11,20,06:40,UTC,1028.6,100,5.6
2019,11,20,06:50,UTC,1028.7,100,5.6
2019,11,20,07:00,UTC,1028.7,100,5.7
2019,11,20,07:10,UTC,1028.9,100,5.7
2019,11,20,07:20,UTC,1029,100,5.7
2019,11,20,07:30,UTC,1029.2,100,5.7
2019,11,20,07:40,UTC,1029.2,100,5.7
2019,11,20,07:50,UTC,1029.4,100,5.7
2019,11,20,08:00,UTC,1029.4,100,5.8
2019,11,20,08:10,UTC,1029.4,100,5.8
2019,11,20,08:20,UTC,1029.6,100,5.9
2019,11,20,08:30,UTC,1029.7,100,5.9
2019,11,20,08:40,UTC,1029.7,100,5.9
2019,11,20,08:50,UTC,1029.7,100,6
2019,11,20,09:00,UTC,1029.8,100,6
2019,11,20,09:10,UTC,1030,100,6
2019,11,20,09:20,UTC,1030,100,6
2019,11,20,09:30,UTC,1030,100,6
2019,11,20,09:40,UTC,1030.1,100,6.1
2019,11,20,09:50,UTC,1030.3,100,6.1
2019,11,20,10:00,UTC,1030.4,100,6.1
2019,11,20,10:10,UTC,1030.6,100,6.2
2019,11,20,10:20,UTC,1030.6,100,6.2
2019,11,20,10:30,UTC,1030.6,100,6.2
2019,11,20,10:40,UTC,1030.6,100,6.2
2019,11,20,10:50,UTC,1030.7,100,6.1
2019,11,20,11:00,UTC,1030.7,100,6.2
2019,11,20,11:10,UTC,1030.7,100,6.1
2019,11,20,11:20,UTC,1030.8,100,6.1
2019,11,20,11:30,UTC,1031,100,6.2
2019,11,20,11:40,UTC,1031,100,6.2
2019,11,20,11:50,UTC,1031.1,100,6.2
2019,11,20,12:00,UTC,1031.1,100,6.3
2019,11,20,12:10,UTC,1031.3,100,6.3
2019,11,20,12:20,UTC,1031.4,100,6.4
2019,11,20,12:30,UTC,1031.4,100,6.4
2019,11,20,12:40,UTC,1031.6,100,6.3
2019,11,20,12:50,UTC,1031.6,99,6.3
2019,11,20,13:00,UTC,1031.7,99,6.3
2019,11,20,13:10,UTC,1031.8,100,6.1
2019,11,20,13:20,UTC,1031.9,100,6.1
2019,11,20,13:30,UTC,1032,99,6.1
2019,11,20,13:40,UTC,1032,99,6.1
2019,11,20,13:50,UTC,1032,100,6.1
2019,11,20,14:00,UTC,1032.1,100,5.9
2019,11,20,14:10,UTC,1032.2,100,5.9
2019,11,20,14:20,UTC,1032.3,100,5.9
2019,11,20,14:30,UTC,1032.3,100,5.8
2019,11,20,14:40,UTC,1032.4,100,5.8
2019,11,20,14:50,UTC,1032.4,100,5.8
2019,11,20,15:00,UTC,1032.5,100,5.7
2019,11,20,15:10,UTC,1032.4,100,5.8
2019,11,20,15:20,UTC,1032.5,100,5.8
2019,11,20,15:30,UTC,1032.6,100,5.7
2019,11,20,15:40,UTC,1032.7,100,5.7
2019,11,20,15:50,UTC,1032.8,100,5.6
2019,11,20,16:00,UTC,1032.9,100,5.6
2019,11,20,16:10,UTC,1032.9,100,5.6
2019,11,20,16:20,UTC,1033,100,5.6
2019,11,20,16:30,UTC,1033.1,100,5.5
2019,11,20,16:40,UTC,1033.2,100,5.4
2019,11,20,16:50,UTC,1033.3,100,5.3
2019,11,20,17:00,UTC,1033.3,100,5.3
2019,11,20,17:10,UTC,1033.4,100,5.3
2019,11,20,17:20,UTC,1033.4,100,5.3
2019,11,20,17:30,UTC,1033.4,100,5.3
2019,11,20,17:40,UTC,1033.5,100,5.2
2019,11,20,17:50,UTC,1033.4,100,5.2
2019,11,20,18:00,UTC,1033.4,100,5.1
2019,11,20,18:10,UTC,1033.5,100,5.1
2019,11,20,18:20,UTC,1033.5,100,5.1
2019,11,20,18:30,UTC,1033.6,100,5
2019,11,20,18:40,UTC,1033.6,100,5
2019,11,20,18:50,UTC,1033.7,100,5
2019,11,20,19:00,UTC,1033.7,100,5
2019,11,20,19:10,UTC,1033.8,100,5
2019,11,20,19:20,UTC,1033.7,100,5
2019,11,20,19:30,UTC,1033.8,100,5
2019,11,20,19:40,UTC,1033.8,100,4.9
2019,11,20,19:50,UTC,1033.8,100,4.8
2019,11,20,20:00,UTC,1033.8,100,4.8
2019,11,20,20:10,UTC,1033.8,100,4.8
2019,11,20,20:20,UTC,1033.9,100,4.8
2019,11,20,20:30,UTC,1033.9,100,4.8
2019,11,20,20:40,UTC,1033.9,98,4.8
2019,11,20,20:50,UTC,1033.8,96,4.7
2019,11,20,21:00,UTC,1033.9,97,4.7
2019,11,20,21:10,UTC,1033.9,98,4.6
2019,11,20,21:20,UTC,1033.9,98,4.6
2019,11,20,21:30,UTC,1033.8,99,4.6
2019,11,20,21:40,UTC,1034,99,4.6
2019,11,20,21:50,UTC,1034,99,4.6
2019,11,20,22:00,UTC,1034.2,99,4.5
2019,11,20,22:10,UTC,1034.1,99,4.6
2019,11,20,22:20,UTC,1034.3,99,4.6
2019,11,20,22:30,UTC,1034.2,99,4.6
2019,11,20,22:40,UTC,1034.3,99,4.7
2019,11,20,22:50,UTC,1034.3,99,4.6
2019,11,20,23:00,UTC,1034.2,99,4.7
2019,11,20,23:10,UTC,1034.1,98,4.7
2019,11,20,23:20,UTC,1034.1,98,4.7
2019,11,20,23:30,UTC,1034.1,97,4.8
2019,11,20,23:40,UTC,1034,99,4.7
2019,11,20,23:50,UTC,1034,98,4.7
2019,11,21,00:00,UTC,1034,98,4.7
2019,11,21,00:10,UTC,1034.1,98,4.7
2019,11,21,00:20,UTC,1034.1,97,4.7
2019,11,21,00:30,UTC,1034.1,98,4.6
2019,11,21,00:40,UTC,1034.1,99,4.6
2019,11,21,00:50,UTC,1034.1,99,4.6
2019,11,21,01:00,UTC,1034.3,100,4.4
2019,11,21,01:10,UTC,1034.3,100,4.3
2019,11,21,01:20,UTC,1034.2,100,4.3
2019,11,21,01:30,UTC,1034.1,100,4.4
2019,11,21,01:40,UTC,1034.1,100,4.5
2019,11,21,01:50,UTC,1034.1,99,4.8
2019,11,21,02:00,UTC,1034,99,4.9
2019,11,21,02:10,UTC,1034.1,99,4.8
2019,11,21,02:20,UTC,1034.1,99,4.9
2019,11,21,02:30,UTC,1034,98,5
2019,11,21,02:40,UTC,1034,98,5
2019,11,21,02:50,UTC,1033.9,98,5
2019,11,21,03:00,UTC,1034,100,4.9
2019,11,21,03:10,UTC,1033.9,96,5.1
2019,11,21,03:20,UTC,1033.8,96,5.1
2019,11,21,03:30,UTC,1033.8,96,5
2019,11,21,03:40,UTC,1033.8,95,5.2
2019,11,21,03:50,UTC,1033.7,94,5.1
2019,11,21,04:00,UTC,1033.7,95,5.2
2019,11,21,04:10,UTC,1033.7,96,5.1
2019,11,21,04:20,UTC,1033.7,97,4.8
2019,11,21,04:30,UTC,1033.6,99,4.7
2019,11,21,04:40,UTC,1033.6,99,4.7
2019,11,21,04:50,UTC,1033.7,99,4.6
2019,11,21,05:00,UTC,1033.7,99,4.6
2019,11,21,05:10,UTC,1033.8,97,4.5
2019,11,21,05:20,UTC,1033.7,98,4.4
2019,11,21,05:30,UTC,1033.9,98,4.2
2019,11,21,05:40,UTC,1033.9,98,4
2019,11,21,05:50,UTC,1033.9,98,3.9
2019,11,21,06:00,UTC,1033.9,98,3.9
2019,11,21,06:10,UTC,1033.9,97,3.8
2019,11,21,06:20,UTC,1034,97,3.7
2019,11,21,06:30,UTC,1034,96,3.6
2019,11,21,06:40,UTC,1033.9,96,3.5
2019,11,21,06:50,UTC,1034,95,3.4
2019,11,21,07:00,UTC,1034.1,95,3.4
2019,11,21,07:10,UTC,1034,95,3.4
2019,11,21,07:20,UTC,1034,97,3.4
2019,11,21,07:30,UTC,1034,97,3.5
2019,11,21,07:40,UTC,1034,98,3.5
2019,11,21,07:50,UTC,1034.1,98,3.6
2019,11,21,08:00,UTC,1034.1,99,3.6
2019,11,21,08:10,UTC,1034.1,100,3.4
2019,11,21,08:20,UTC,1034.1,100,3.3
2019,11,21,08:30,UTC,1034.1,100,3.2
2019,11,21,08:40,UTC,1034.1,100,3.1
2019,11,21,08:50,UTC,1034.1,100,2.9
2019,11,21,09:00,UTC,1034.3,100,2.8
2019,11,21,09:10,UTC,1034.4,96,2.8
2019,11,21,09:20,UTC,1034.4,90,2.9
2019,11,21,09:30,UTC,1034.4,88,2.9
2019,11,21,09:40,UTC,1034.3,86,3.1
2019,11,21,09:50,UTC,1034.3,84,3.2
2019,11,21,10:00,UTC,1034.2,85,3.2
2019,11,21,10:10,UTC,1034.2,86,3.2
2019,11,21,10:20,UTC,1034.1,86,3.3
2019,11,21,10:30,UTC,1034,86,3.3
2019,11,21,10:40,UTC,1034,85,3.4
2019,11,21,10:50,UTC,1033.9,84,3.5
2019,11,21,11:00,UTC,1033.8,84,3.6
2019,11,21,11:10,UTC,1033.7,84,3.6
2019,11,21,11:20,UTC,1033.6,83,3.7
2019,11,21,11:30,UTC,1033.6,84,3.7
2019,11,21,11:40,UTC,1033.6,83,3.8
2019,11,21,11:50,UTC,1033.5,83,3.8
2019,11,21,12:00,UTC,1033.4,83,3.9
2019,11,21,12:10,UTC,1033.4,82,3.9
2019,11,21,12:20,UTC,1033.4,82,3.9
2019,11,21,12:30,UTC,1033.4,82,3.9
2019,11,21,12:40,UTC,1033.4,83,3.9
2019,11,21,12:50,UTC,1033.3,81,4
2019,11,21,13:00,UTC,1033.3,82,4
2019,11,21,13:10,UTC,1033.2,82,4
2019,11,21,13:20,UTC,1033.2,80,4.1
2019,11,21,13:30,UTC,1033.2,80,4.1
2019,11,21,13:40,UTC,1033.1,80,4.1
2019,11,21,13:50,UTC,1033.1,79,4.1
2019,11,21,14:00,UTC,1033.1,78,4
2019,11,21,14:10,UTC,1033.1,77,4.1
2019,11,21,14:20,UTC,1033.1,78,4.1
2019,11,21,14:30,UTC,1033,78,4.2
2019,11,21,14:40,UTC,1033,79,4.3
2019,11,21,14:50,UTC,1033,78,4.4
2019,11,21,15:00,UTC,1033,78,4.5
2019,11,21,15:10,UTC,1033,77,4.5
2019,11,21,15:20,UTC,1033,78,4.5
2019,11,21,15:30,UTC,1032.9,77,4.6
2019,11,21,15:40,UTC,1032.9,77,4.6
2019,11,21,15:50,UTC,1032.9,77,4.6
2019,11,21,16:00,UTC,1032.9,78,4.7
2019,11,21,16:10,UTC,1032.8,79,4.7
2019,11,21,16:20,UTC,1032.7,78,4.8
2019,11,21,16:30,UTC,1032.6,77,4.9
2019,11,21,16:40,UTC,1032.6,79,4.8
2019,11,21,16:50,UTC,1032.5,78,4.9
2019,11,21,17:00,UTC,1032.5,77,4.9
2019,11,21,17:10,UTC,1032.4,74,5
2019,11,21,17:20,UTC,1032.4,75,5
2019,11,21,17:30,UTC,1032.3,75,5
2019,11,21,17:40,UTC,1032.3,77,5
2019,11,21,17:50,UTC,1032.2,77,5
2019,11,21,18:00,UTC,1032.1,76,5
2019,11,21,18:10,UTC,1032.1,75,5.1
2019,11,21,18:20,UTC,1032.1,81,4.8
2019,11,21,18:30,UTC,1032.1,85,4.6
2019,11,21,18:40,UTC,1032.1,87,4.5
2019,11,21,18:50,UTC,1032.1,90,4.4
2019,11,21,19:00,UTC,1032,91,4.3
2019,11,21,19:10,UTC,1032,91,4.2
2019,11,21,19:20,UTC,1032,93,4.2
2019,11,21,19:30,UTC,1032,96,3.9
2019,11,21,19:40,UTC,1032,96,3.7
2019,11,21,19:50,UTC,1031.9,94,3.7
2019,11,21,20:00,UTC,1031.8,95,3.7
2019,11,21,20:10,UTC,1031.8,96,3.7
2019,11,21,20:20,UTC,1031.7,95,4
2019,11,21,20:30,UTC,1031.7,94,4.3
2019,11,21,20:40,UTC,1031.7,94,4.3
2019,11,21,20:50,UTC,1031.7,94,4.3
2019,11,21,21:00,UTC,1031.7,95,4.1
2019,11,21,21:10,UTC,1031.7,94,4.2
2019,11,21,21:20,UTC,1031.6,93,4.3
2019,11,21,21:30,UTC,1031.7,93,4.2
2019,11,21,21:40,UTC,1031.6,94,4.1
2019,11,21,21:50,UTC,1031.5,94,4.2
2019,11,21,22:00,UTC,1031.5,92,4.2
2019,11,21,22:10,UTC,1031.5,91,4.2
2019,11,21,22:20,UTC,1031.5,91,4.2
2019,11,21,22:30,UTC,1031.5,91,4.1
2019,11,21,22:40,UTC,1031.4,91,4.1
2019,11,21,22:50,UTC,1031.3,91,4.1
2019,11,21,23:00,UTC,1031.3,90,4
2019,11,21,23:10,UTC,1031.2,90,4
2019,11,21,23:20,UTC,1031.2,90,4
2019,11,21,23:30,UTC,1031.2,90,4
2019,11,21,23:40,UTC,1031.3,91,3.9
2019,11,21,23:50,UTC,1031.3,92,3.7
2019,11,22,00:00,UTC,1031.3,93,3.6
2019,11,22,00:10,UTC,1031.2,93,3.6
2019,11,22,00:20,UTC,1031.2,93,3.5
2019,11,22,00:30,UTC,1031.1,93,3.5
2019,11,22,00:40,UTC,1031.1,92,3.5
2019,11,22,00:50,UTC,1031.1,92,3.5
2019,11,22,01:00,UTC,1031.1,95,3.2
2019,11,22,01:10,UTC,1031.1,94,3.2
2019,11,22,01:20,UTC,1031.1,95,3.2
2019,11,22,01:30,UTC,1031.1,92,3.4
2019,11,22,01:40,UTC,1031.1,89,3.5
2019,11,22,01:50,UTC,1031.1,89,3.4
2019,11,22,02:00,UTC,1031,87,3.5
2019,11,22,02:10,UTC,1031,87,3.5
2019,11,22,02:20,UTC,1031,87,3.3
2019,11,22,02:30,UTC,1031.1,89,3.2
2019,11,22,02:40,UTC,1031,87,3.3
2019,11,22,02:50,UTC,1031,86,3.3
2019,11,22,03:00,UTC,1031,85,3.3
2019,11,22,03:10,UTC,1030.9,84,3.3
2019,11,22,03:20,UTC,1030.9,84,3.2
2019,11,22,03:30,UTC,1030.9,83,3.2
2019,11,22,03:40,UTC,1030.9,82,3.2
2019,11,22,03:50,UTC,1030.9,81,3.2
2019,11,22,04:00,UTC,1030.9,82,3.1
2019,11,22,04:10,UTC,1030.8,82,3
2019,11,22,04:20,UTC,1030.8,81,3
2019,11,22,04:30,UTC,1030.8,83,2.9
2019,11,22,04:40,UTC,1030.8,81,2.9
2019,11,22,04:50,UTC,1030.8,82,2.9
2019,11,22,05:00,UTC,1030.8,82,2.8
2019,11,22,05:10,UTC,1030.8,83,2.7
2019,11,22,05:20,UTC,1030.7,83,2.5
2019,11,22,05:30,UTC,1030.8,84,2.5
2019,11,22,05:40,UTC,1030.9,82,2.5
2019,11,22,05:50,UTC,1031,82,2.4
2019,11,22,06:00,UTC,1031,81,2.4
2019,11,22,06:10,UTC,1031,79,2.3
2019,11,22,06:20,UTC,1031,80,2.2
2019,11,22,06:30,UTC,1031,81,2.1
2019,11,22,06:40,UTC,1031,80,2.1
2019,11,22,06:50,UTC,1031.1,82,2
2019,11,22,07:00,UTC,1031.1,84,1.9
2019,11,22,07:10,UTC,1031.1,83,1.8
2019,11,22,07:20,UTC,1031.2,83,1.8
2019,11,22,07:30,UTC,1031.2,83,1.8
2019,11,22,07:40,UTC,1031.2,85,1.7
2019,11,22,07:50,UTC,1031.2,83,1.6
2019,11,22,08:00,UTC,1031.3,83,1.5
2019,11,22,08:10,UTC,1031.3,83,1.4
2019,11,22,08:20,UTC,1031.4,83,1.4
2019,11,22,08:30,UTC,1031.3,81,1.4
2019,11,22,08:40,UTC,1031.4,83,1.3
2019,11,22,08:50,UTC,1031.3,82,1.4
2019,11,22,09:00,UTC,1031.4,80,1.3
2019,11,22,09:10,UTC,1031.4,81,1.3
2019,11,22,09:20,UTC,1031.2,83,1.2
2019,11,22,09:30,UTC,1031.2,84,1.1
2019,11,22,09:40,UTC,1031.2,86,1.1
2019,11,22,09:50,UTC,1031.1,84,1.1
2019,11,22,10:00,UTC,1031,85,1
2019,11,22,10:10,UTC,1030.9,85,1.1
2019,11,22,10:20,UTC,1030.9,86,1
2019,11,22,10:30,UTC,1030.9,86,0.9
2019,11,22,10:40,UTC,1030.8,87,0.9
2019,11,22,10:50,UTC,1030.7,88,0.9
2019,11,22,11:00,UTC,1030.6,87,0.8
2019,11,22,11:10,UTC,1030.6,87,0.8
2019,11,22,11:20,UTC,1030.6,87,0.9
2019,11,22,11:30,UTC,1030.5,88,0.9
2019,11,22,11:40,UTC,1030.5,88,0.8
2019,11,22,11:50,UTC,1030.4,89,0.7
2019,11,22,12:00,UTC,1030.3,90,0.7
2019,11,22,12:10,UTC,1030.3,90,0.7
2019,11,22,12:20,UTC,1030.2,90,0.6
2019,11,22,12:30,UTC,1030.2,90,0.6
2019,11,22,12:40,UTC,1030.2,89,0.6
2019,11,22,12:50,UTC,1030.2,89,0.6
2019,11,22,13:00,UTC,1030.1,88,0.6
2019,11,22,13:10,UTC,1030.1,88,0.5
2019,11,22,13:20,UTC,1030.1,88,0.5
2019,11,22,13:30,UTC,1030.2,88,0.4
2019,11,22,13:40,UTC,1030.2,88,0.4
2019,11,22,13:50,UTC,1030.2,88,0.2
2019,11,22,14:00,UTC,1030.2,88,0.1
2019,11,22,14:10,UTC,1030.2,89,0.2
2019,11,22,14:20,UTC,1030.1,89,0.2
2019,11,22,14:30,UTC,1030.2,88,0.1
2019,11,22,14:40,UTC,1030.2,89,0.1
2019,11,22,14:50,UTC,1030.2,89,0
2019,11,22,15:00,UTC,1030.2,88,-0.1
2019,11,22,15:10,UTC,1030.4,90,-0.1
2019,11,22,15:20,UTC,1030.4,90,-0.2
2019,11,22,15:30,UTC,1030.5,90,-0.2
2019,11,22,15:40,UTC,1030.4,90,-0.2
2019,11,22,15:50,UTC,1030.4,91,-0.3
2019,11,22,16:00,UTC,1030.3,90,-0.3
2019,11,22,16:10,UTC,1030.3,90,-0.4
2019,11,22,16:20,UTC,1030.2,90,-0.4
2019,11,22,16:30,UTC,1030.2,90,-0.4
2019,11,22,16:40,UTC,1030.2,90,-0.4
2019,11,22,16:50,UTC,1030.2,91,-0.4
2019,11,22,17:00,UTC,1030.2,91,-0.4
2019,11,22,17:10,UTC,1030.2,91,-0.4
2019,11,22,17:20,UTC,1030.2,91,-0.4
2019,11,22,17:30,UTC,1030.2,91,-0.4
2019,11,22,17:40,UTC,1030.2,90,-0.5
2019,11,22,17:50,UTC,1030.2,91,-0.4
2019,11,22,18:00,UTC,1030.2,90,-0.4
2019,11,22,18:10,UTC,1030.3,90,-0.5
2019,11,22,18:20,UTC,1030.1,90,-0.5
2019,11,22,18:30,UTC,1030.3,88,-0.5
2019,11,22,18:40,UTC,1030.2,89,-0.6
2019,11,22,18:50,UTC,1030.1,88,-0.5
2019,11,22,19:00,UTC,1030.2,87,-0.5
